kayttajaId,kayttajanIstuntoId,tiiminTaso,alustaTyyppi,laskuri_peliklikkaukset,laskuri_osumat,laskuri_ostot,avg_hinta
347,25860,5,mobile,163,24,1,20.00
575,25861,5,mobile,160,12,0,0
1136,25862,5,mobile,163,18,1,20.00
15,25875,6,desktop,4,0,0,0
1836,25876,6,mobile,3,0,0,0
1262,25918,2,desktop,382,42,0,0
1894,25919,2,peliluola,403,39,1,2.00
1246,25920,3,desktop,510,42,0,0
134,25931,3,laptop,295,42,0,0
2303,25932,3,desktop,8,3,0,0
1792,25933,3,mobile,568,58,0,0
1676,25954,6,laptop,3,0,0,0
2259,26055,4,other_device,293,34,2,1.00
418,26056,4,mobile,254,29,0,0
290,26057,4,other_device,261,17,0,0
2303,26058,4,desktop,271,30,0,0
29,26068,6,mobile,4,0,0,0
1512,26069,5,mobile,237,27,2,12.50
783,26116,6,laptop,5,0,0,0
2080,26143,2,desktop,634,81,0,0
876,26151,6,laptop,57,9,0,0
1379,26201,6,mobile,154,19,1,2.00
198,26202,5,mobile,143,15,0,0
1204,26239,5,laptop,179,29,0,0
275,26316,2,laptop,779,81,0,0
1402,26327,4,desktop,58,4,0,0
624,26375,7,mobile,123,19,1,20.00
514,26376,7,desktop,132,15,0,0
2103,26377,7,mobile,119,12,0,0
569,26378,7,mobile,123,11,0,0
2353,26379,7,mobile,127,17,0,0
1908,26380,7,laptop,118,18,0,0
1450,26381,7,laptop,124,18,1,2.00
1269,26382,7,mobile,137,15,0,0
261,26383,7,laptop,115,16,1,10.00
847,26384,7,desktop,17,3,0,0
1337,26385,7,desktop,115,11,1,3.00
1930,26386,7,desktop,147,18,0,0
2059,26387,7,mobile,137,12,0,0
1175,26388,7,mobile,136,17,0,0
673,26389,7,mobile,148,9,0,0
2314,26390,7,desktop,158,9,0,0
2383,26391,7,laptop,143,14,2,6.50
1241,26392,7,mobile,161,21,2,20.00
464,26393,7,mobile,130,20,3,5.00
1889,26394,7,mobile,134,17,1,3.00
584,26395,7,laptop,154,18,0,0
1024,26396,7,mobile,148,14,2,20.00
1885,26397,7,peliluola,73,8,0,0
1816,26398,7,peliluola,156,14,1,3.00
1277,26399,7,desktop,97,12,0,0
411,26400,7,mobile,91,11,0,0
1143,26401,7,laptop,85,6,3,3.33
1652,26402,7,laptop,94,9,2,11.00
1082,26403,7,mobile,85,7,0,0
21,26404,7,laptop,96,17,3,2.33
1300,26405,7,laptop,86,7,1,3.00
900,26406,7,other_device,90,11,0,0
2214,26407,7,desktop,79,10,0,0
2279,26408,7,mobile,107,16,0,0
371,26409,7,laptop,115,15,1,5.00
1027,26410,7,mobile,109,13,4,12.50
174,26411,7,laptop,99,10,0,0
1091,26412,7,peliluola,86,9,2,1.50
430,26413,7,laptop,107,14,2,2.00
756,26414,7,laptop,78,5,0,0
559,26415,7,mobile,90,11,2,6.00
777,26416,7,laptop,91,9,0,0
1629,26417,7,mobile,167,11,0,0
1924,26418,7,mobile,169,18,0,0
2222,26419,7,mobile,147,29,3,11.67
1260,26420,7,mobile,163,16,3,15.00
222,26421,7,mobile,180,24,3,7.33
390,26422,7,other_device,168,18,2,5.50
1155,26423,7,mobile,176,24,0,0
969,26424,7,mobile,175,12,0,0
1114,26425,7,mobile,177,22,0,0
1623,26426,7,mobile,102,22,1,10.00
1362,26427,7,mobile,113,15,0,0
1072,26428,7,mobile,89,13,3,4.00
1513,26429,7,peliluola,97,16,0,0
1555,26430,7,mobile,91,10,1,3.00
2208,26431,7,laptop,118,14,2,2.00
860,26432,7,mobile,90,10,0,0
271,26433,7,laptop,99,13,2,2.00
39,26434,7,laptop,113,10,0,0
1182,26435,7,mobile,107,13,0,0
1222,26436,7,mobile,100,8,0,0
311,26437,7,mobile,98,9,0,0
449,26438,7,laptop,97,12,0,0
755,26439,7,mobile,91,10,2,12.50
625,26440,7,mobile,92,9,0,0
1373,26441,7,laptop,91,6,2,3.00
1658,26442,7,mobile,83,15,1,10.00
849,26443,7,mobile,87,7,0,0
121,26444,7,laptop,72,8,2,3.00
1034,26445,7,mobile,63,9,0,0
970,26446,7,mobile,57,11,1,10.00
1874,26447,7,peliluola,75,13,4,3.00
374,26448,7,laptop,84,9,1,2.00
217,26449,7,peliluola,82,5,0,0
1205,26450,7,laptop,65,7,1,3.00
1958,26451,7,laptop,68,8,0,0
283,26452,7,desktop,78,10,0,0
538,26453,7,laptop,77,8,0,0
1275,26454,7,mobile,81,14,0,0
1076,26455,7,mobile,74,6,0,0
934,26456,7,desktop,76,8,3,8.00
1064,26457,7,desktop,67,7,0,0
1979,26458,7,mobile,58,6,0,0
1685,26459,7,mobile,64,7,0,0
2187,26460,7,laptop,69,9,0,0
1066,26461,7,laptop,78,8,0,0
1005,26462,7,peliluola,70,5,0,0
1948,26463,7,other_device,59,13,1,1.00
453,26464,7,laptop,112,15,0,0
1145,26465,7,desktop,112,11,4,5.75
355,26466,7,mobile,102,18,3,16.67
1560,26467,7,laptop,96,12,0,0
1215,26468,7,laptop,105,8,0,0
2099,26469,7,desktop,108,10,0,0
1801,26470,7,laptop,96,9,1,3.00
440,26471,7,other_device,109,7,0,0
1806,26472,7,mobile,108,12,3,7.67
1384,26473,7,laptop,99,11,5,3.00
719,26474,7,peliluola,114,15,0,0
2129,26475,7,mobile,109,11,0,0
286,26476,7,mobile,96,18,3,11.67
36,26477,7,mobile,100,12,0,0
1123,26478,7,mobile,110,11,1,20.00
29,26479,7,mobile,105,16,4,13.75
1589,26480,7,mobile,58,3,0,0
342,26481,7,laptop,54,6,0,0
852,26482,7,laptop,67,13,0,0
30,26483,7,mobile,48,1,0,0
155,26484,7,laptop,50,4,0,0
1349,26485,7,mobile,49,5,0,0
76,26486,7,desktop,58,12,3,1.00
2149,26487,7,laptop,53,4,0,0
415,26488,7,mobile,44,3,1,20.00
204,26489,7,desktop,48,5,0,0
60,26490,7,mobile,61,5,0,0
844,26491,7,mobile,45,3,2,7.50
208,26492,7,mobile,62,8,0,0
157,26493,7,mobile,50,6,1,20.00
534,26494,7,laptop,57,11,0,0
90,26495,7,laptop,46,9,0,0
737,26496,7,desktop,51,8,0,0
2348,26497,7,laptop,50,7,0,0
1717,26498,7,mobile,50,9,1,10.00
1453,26499,7,mobile,52,2,0,0
1782,26500,7,laptop,45,8,0,0
1022,26501,7,desktop,50,5,4,5.75
233,26502,7,laptop,55,7,0,0
379,26503,7,peliluola,50,5,0,0
75,26504,7,mobile,53,6,0,0
2,26505,7,mobile,73,6,0,0
944,26506,7,laptop,52,7,0,0
1509,26507,7,peliluola,48,6,0,0
985,26508,7,laptop,62,10,3,3.00
472,26509,7,laptop,57,8,0,0
560,26510,7,laptop,49,2,0,0
1807,26511,7,mobile,123,20,0,0
1038,26512,7,laptop,115,15,0,0
791,26513,7,mobile,117,13,0,0
643,26514,7,laptop,139,22,3,2.33
2216,26515,7,mobile,113,18,1,10.00
357,26516,7,laptop,140,18,3,3.00
2305,26517,7,mobile,119,16,0,0
339,26518,7,laptop,138,18,0,0
1280,26519,7,laptop,113,12,0,0
1333,26520,7,mobile,134,21,2,15.00
820,26521,7,laptop,105,11,1,3.00
221,26522,7,mobile,108,14,4,8.75
1065,26523,7,mobile,107,20,1,20.00
611,26524,7,mobile,98,11,2,10.00
1834,26525,7,laptop,111,12,0,0
1892,26526,7,other_device,102,4,2,1.00
471,26527,7,mobile,103,16,2,20.00
175,26528,7,desktop,108,14,0,0
1329,26529,7,laptop,88,10,0,0
856,26530,7,mobile,90,9,4,12.50
382,26531,7,mobile,108,12,1,5.00
2384,26532,7,desktop,98,15,1,1.00
242,26533,7,mobile,99,11,0,0
1935,26534,7,desktop,115,12,0,0
1071,26535,7,laptop,89,12,0,0
2073,26536,7,laptop,101,10,0,0
1465,26537,7,laptop,239,20,0,0
2194,26538,7,mobile,230,31,0,0
662,26539,7,mobile,230,19,0,0
1139,26540,7,laptop,256,33,0,0
322,26541,7,mobile,250,20,0,0
2275,26542,7,other_device,240,31,0,0
1107,26543,7,mobile,230,29,0,0
1815,26544,7,mobile,280,42,1,5.00
1183,26545,7,other_device,253,30,0,0
1273,26546,7,desktop,291,32,5,1.00
1120,26547,7,laptop,276,35,2,3.00
2271,26548,7,laptop,269,27,0,0
2229,26549,7,mobile,74,8,3,20.00
2199,26550,7,laptop,74,6,2,3.00
2243,26551,7,laptop,6,1,0,0
807,26552,7,other_device,88,12,1,1.00
279,26553,7,desktop,88,8,1,1.00
868,26554,7,mobile,62,8,2,20.00
699,26555,7,peliluola,66,8,0,0
1224,26556,7,mobile,87,14,0,0
2146,26557,7,other_device,73,7,0,0
576,26558,7,laptop,86,10,0,0
400,26559,7,mobile,84,13,1,5.00
2127,26560,7,other_device,68,11,1,2.00
740,26561,7,mobile,74,13,0,0
1882,26562,7,laptop,61,7,0,0
1126,26563,7,mobile,76,8,0,0
1226,26564,7,laptop,64,10,1,2.00
861,26565,7,other_device,73,14,0,0
305,26566,7,laptop,65,7,2,3.00
701,26567,7,desktop,72,11,1,1.00
941,26568,7,laptop,83,6,1,3.00
812,26569,7,laptop,131,14,0,0
445,26570,7,laptop,140,22,1,2.00
321,26571,7,desktop,112,14,0,0
127,26572,7,mobile,130,18,2,15.00
2161,26573,7,laptop,108,12,1,1.00
1351,26574,7,mobile,108,14,0,0
1731,26575,7,mobile,115,12,0,0
2178,26576,7,mobile,114,8,0,0
962,26577,7,mobile,98,11,0,0
108,26578,7,mobile,99,10,0,0
1001,26579,7,laptop,102,18,2,11.50
2227,26580,7,mobile,122,10,3,7.67
1953,26581,7,desktop,110,15,3,1.00
1073,26582,7,laptop,122,10,0,0
591,26583,7,desktop,144,17,0,0
210,26584,7,laptop,140,21,2,3.00
2040,26585,7,laptop,119,10,0,0
1880,26586,7,desktop,124,14,0,0
1043,26587,7,mobile,127,14,0,0
723,26588,7,mobile,106,11,0,0
289,26589,7,mobile,129,12,0,0
366,26590,7,laptop,118,13,0,0
2113,26591,7,mobile,135,19,0,0
1624,26592,7,laptop,137,19,2,3.00
745,26593,7,mobile,138,16,0,0
1932,26594,7,laptop,115,12,0,0
1926,26595,7,laptop,165,24,2,2.00
1591,26596,7,mobile,176,13,0,0
827,26597,7,mobile,140,18,0,0
2262,26598,7,laptop,168,14,0,0
935,26599,7,mobile,165,27,1,20.00
1099,26600,7,mobile,172,19,0,0
1890,26601,7,laptop,177,15,0,0
1389,26602,7,desktop,157,16,0,0
1820,26603,7,mobile,173,22,0,0
1485,26604,7,mobile,79,10,0,0
1318,26605,7,mobile,114,20,1,10.00
757,26606,7,laptop,110,14,0,0
810,26607,7,laptop,104,12,1,3.00
1278,26608,7,desktop,113,14,0,0
2030,26609,7,desktop,117,13,1,1.00
1393,26610,7,other_device,114,17,3,1.00
448,26611,7,laptop,120,15,2,2.50
1049,26612,7,desktop,124,16,3,1.00
143,26613,7,laptop,92,12,2,4.00
726,26614,7,mobile,102,12,2,20.00
1121,26615,7,mobile,100,6,0,0
1765,26616,7,laptop,118,5,1,3.00
257,26617,7,laptop,105,11,0,0
1863,26618,7,laptop,91,8,2,6.00
881,26619,7,mobile,82,10,2,11.50
1173,26620,7,mobile,65,7,0,0
2004,26621,7,mobile,91,12,0,0
1059,26622,7,laptop,89,11,1,20.00
1326,26623,7,mobile,88,9,0,0
2231,26624,7,mobile,92,9,0,0
181,26625,7,laptop,79,5,0,0
2139,26626,7,laptop,77,6,1,1.00
1740,26627,7,desktop,91,16,2,1.50
670,26628,7,mobile,72,7,1,5.00
539,26629,7,desktop,92,8,0,0
1433,26630,7,laptop,93,13,0,0
1538,26631,7,mobile,80,12,0,0
1104,26632,7,mobile,97,10,0,0
123,26633,7,laptop,80,6,0,0
769,26634,7,laptop,74,5,2,3.00
1687,26635,7,laptop,84,11,1,3.00
598,26636,7,mobile,77,10,0,0
547,26637,7,other_device,85,7,0,0
767,26638,7,laptop,91,7,2,4.00
770,26639,7,mobile,95,13,3,15.00
782,26640,7,mobile,109,4,0,0
1042,26641,7,laptop,19,2,0,0
2379,26642,7,laptop,112,14,1,3.00
1026,26643,7,mobile,109,15,2,10.00
178,26644,7,mobile,107,20,2,12.50
1234,26645,7,laptop,104,18,2,1.50
165,26646,7,mobile,95,14,4,17.50
1436,26647,7,laptop,114,10,1,5.00
1229,26648,7,laptop,112,16,0,0
243,26649,7,other_device,115,9,1,1.00
1163,26650,7,laptop,92,14,2,3.00
1321,26651,7,mobile,90,5,2,20.00
546,26652,7,desktop,113,13,0,0
1320,26653,7,mobile,114,17,2,7.50
2221,26654,7,mobile,124,12,1,10.00
306,26655,7,desktop,121,17,1,1.00
2285,26656,7,mobile,136,19,1,10.00
2389,26657,7,laptop,143,21,0,0
2297,26658,7,laptop,130,14,0,0
446,26659,7,other_device,145,15,0,0
1383,26660,7,desktop,132,18,0,0
1612,26661,7,laptop,132,12,0,0
1003,26662,7,desktop,101,12,0,0
1528,26663,7,mobile,129,6,0,0
542,26664,7,mobile,125,18,1,20.00
2355,26665,7,mobile,102,21,2,15.00
867,26666,7,mobile,101,28,3,11.67
1381,26667,7,laptop,95,12,0,0
801,26668,7,mobile,98,16,0,0
2133,26669,7,laptop,112,18,2,11.50
2029,26670,7,mobile,99,10,2,20.00
931,26671,7,desktop,104,14,2,1.00
2251,26672,7,mobile,86,8,0,0
439,26673,7,mobile,97,12,0,0
2088,26674,7,laptop,98,14,0,0
1480,26675,7,laptop,83,8,3,7.67
1775,26676,7,laptop,96,9,0,0
744,26677,7,desktop,181,18,0,0
600,26678,7,mobile,185,16,0,0
511,26679,7,mobile,169,27,1,20.00
1471,26680,7,mobile,182,21,1,20.00
1085,26681,7,desktop,159,7,1,1.00
1645,26682,7,peliluola,202,20,2,3.50
841,26683,7,mobile,182,15,0,0
1510,26684,7,mobile,183,20,0,0
1227,26685,7,laptop,173,23,0,0
409,26686,7,mobile,179,12,0,0
1644,26687,7,laptop,175,12,0,0
585,26688,7,mobile,169,22,0,0
83,26689,7,laptop,164,26,0,0
462,26690,7,laptop,170,17,4,2.50
1669,26691,7,mobile,207,19,0,0
212,26692,7,laptop,158,15,1,5.00
1844,26693,7,laptop,178,18,0,0
920,26694,7,laptop,184,10,0,0
590,26695,7,mobile,175,27,1,20.00
1690,26696,7,other_device,185,23,4,1.25
1548,26697,7,laptop,179,16,2,2.50
708,26698,7,mobile,90,5,0,0
1588,26699,7,laptop,79,5,0,0
1631,26700,7,desktop,76,9,0,0
28,26701,7,mobile,79,7,0,0
1567,26702,7,laptop,74,6,2,4.00
1997,26703,7,laptop,92,14,5,2.60
1029,26704,7,mobile,76,6,0,0
504,26705,7,mobile,91,12,2,7.50
101,26706,7,peliluola,86,5,0,0
1367,26707,7,desktop,84,12,1,5.00
1157,26708,7,laptop,78,10,1,1.00
68,26709,7,laptop,105,10,1,3.00
1544,26710,7,mobile,63,8,2,12.50
1720,26711,7,mobile,92,7,0,0
564,26712,7,other_device,91,7,2,1.00
846,26713,7,mobile,87,10,1,20.00
2009,26714,7,mobile,69,8,1,20.00
2084,26715,7,mobile,86,9,1,20.00
1017,26716,7,mobile,84,13,0,0
926,26717,7,laptop,80,12,1,1.00
1089,26718,7,desktop,84,13,3,1.00
269,26719,7,desktop,73,7,0,0
1559,26720,7,laptop,84,8,0,0
1315,26721,7,desktop,110,23,1,1.00
2028,26722,7,mobile,95,11,0,0
12,26723,7,mobile,102,23,5,20.00
736,26724,7,laptop,83,5,4,2.00
669,26725,7,laptop,70,10,0,0
473,26726,7,mobile,89,11,1,10.00
1360,26727,7,mobile,105,20,2,20.00
441,26728,7,mobile,72,8,0,0
1721,26729,7,desktop,79,8,1,1.00
910,26730,7,desktop,78,10,0,0
426,26731,7,laptop,84,11,1,1.00
826,26732,7,mobile,94,9,0,0
74,26733,7,mobile,92,12,0,0
2281,26734,7,mobile,102,11,4,9.25
1676,26735,7,laptop,84,5,0,0
1664,26736,7,desktop,171,19,0,0
1162,26737,7,desktop,166,20,5,1.60
639,26738,7,peliluola,180,13,0,0
109,26739,7,mobile,192,28,0,0
1164,26740,7,mobile,175,19,0,0
34,26741,7,mobile,192,29,4,7.50
2330,26742,7,laptop,167,21,0,0
851,26743,7,mobile,199,22,0,0
1330,26744,7,mobile,181,21,0,0
982,26745,7,mobile,121,13,0,0
1516,26746,7,desktop,131,19,1,10.00
859,26747,7,laptop,114,14,0,0
1610,26748,7,mobile,107,10,0,0
1665,26749,7,other_device,145,14,0,0
1675,26750,7,mobile,141,12,0,0
2219,26751,7,mobile,135,13,0,0
1682,26752,7,mobile,106,8,0,0
943,26753,7,mobile,113,16,2,12.50
420,26754,7,desktop,118,13,3,1.67
1521,26755,7,desktop,112,12,2,1.50
638,26756,7,laptop,137,14,0,0
561,26757,7,laptop,126,14,5,2.40
1770,26758,7,desktop,123,16,2,1.50
292,26759,7,desktop,107,9,0,0
899,26760,7,desktop,121,14,0,0
1613,26761,7,mobile,110,15,0,0
1697,26762,7,mobile,101,15,3,13.33
1093,26763,7,laptop,111,11,0,0
113,26764,7,desktop,108,19,1,1.00
720,26765,7,desktop,102,8,0,0
180,26766,7,laptop,113,10,0,0
1161,26767,7,laptop,96,6,1,3.00
2168,26768,7,laptop,89,11,0,0
537,26769,7,desktop,110,14,0,0
1127,26770,7,other_device,109,19,0,0
2204,26771,7,mobile,130,20,0,0
1370,26772,7,mobile,99,9,2,2.50
489,26773,7,mobile,87,9,0,0
1856,26774,7,other_device,76,8,2,1.00
1264,26775,7,other_device,94,11,4,1.25
2354,26776,7,mobile,98,11,0,0
93,26777,7,mobile,94,8,0,0
1307,26778,7,desktop,102,12,2,1.00
455,26779,7,laptop,101,9,1,20.00
1201,26780,7,mobile,96,14,0,0
717,26781,7,desktop,92,12,2,1.00
765,26782,7,mobile,113,13,2,7.50
715,26783,7,mobile,106,13,3,11.67
2000,26784,7,laptop,86,7,1,3.00
1484,26785,7,laptop,99,13,1,3.00
497,26786,7,laptop,104,8,1,3.00
821,26787,7,desktop,101,11,0,0
1294,26788,7,desktop,111,13,3,1.00
377,26789,7,laptop,109,15,0,0
872,26790,7,mobile,89,15,0,0
1270,26791,7,mobile,109,13,2,10.00
62,26792,7,laptop,111,20,1,2.00
478,26793,7,mobile,103,10,0,0
1688,26794,7,mobile,101,15,0,0
2132,26795,7,mobile,99,16,2,4.00
367,26796,7,desktop,92,6,2,1.00
199,26797,7,mobile,98,10,0,0
1081,26798,7,mobile,110,15,0,0
1410,26799,7,mobile,112,6,0,0
915,26800,7,mobile,106,19,0,0
2090,26801,7,mobile,123,9,1,20.00
15,26802,7,desktop,121,14,1,1.00
25,26803,7,peliluola,118,10,0,0
1525,26804,7,mobile,114,11,1,20.00
1790,26805,7,laptop,109,4,0,0
1473,26806,7,mobile,104,9,0,0
1429,26807,7,mobile,103,11,0,0
787,26808,7,laptop,105,9,0,0
223,26809,7,laptop,107,14,0,0
253,26810,7,laptop,94,15,0,0
65,26811,7,laptop,110,7,2,3.00
908,26812,7,peliluola,118,15,0,0
1771,26813,7,mobile,108,12,0,0
358,26814,7,laptop,116,22,0,0
326,26815,7,laptop,98,15,0,0
2282,26816,7,laptop,113,16,0,0
1356,26817,7,laptop,103,15,0,0
940,26818,7,mobile,87,6,0,0
487,26819,7,mobile,117,13,0,0
1191,26820,7,mobile,107,11,0,0
343,26821,7,desktop,129,14,3,2.33
751,26822,7,laptop,131,15,3,2.33
706,26823,7,mobile,136,10,0,0
1304,26824,7,peliluola,129,14,0,0
710,26825,7,laptop,118,13,0,0
595,26826,7,mobile,143,16,2,6.50
1457,26827,7,desktop,106,9,1,1.00
2248,26828,7,other_device,134,15,4,1.50
1989,26829,7,mobile,128,17,2,6.00
1100,26830,7,mobile,131,14,0,0
2386,26831,7,laptop,138,15,0,0
419,26832,7,peliluola,125,14,0,0
1769,26833,7,mobile,250,28,1,20.00
1821,26834,7,desktop,244,17,1,1.00
2048,26835,7,mobile,248,28,0,0
2254,26836,7,laptop,211,26,4,5.25
1841,26837,7,peliluola,246,25,0,0
653,26838,7,mobile,270,31,0,0
13,26839,7,laptop,262,23,3,3.00
344,26840,7,mobile,101,7,0,0
1928,26841,7,laptop,112,6,0,0
2053,26842,7,laptop,108,11,0,0
1214,26843,7,other_device,115,19,3,1.00
2051,26844,7,mobile,122,17,0,0
1628,26845,7,laptop,122,9,0,0
2157,26846,7,laptop,118,15,0,0
1668,26847,7,laptop,119,13,0,0
365,26848,7,laptop,109,10,1,2.00
1546,26849,7,laptop,118,17,2,11.50
902,26850,7,laptop,115,12,0,0
2190,26851,7,desktop,106,12,0,0
1811,26852,7,mobile,102,11,2,20.00
2361,26853,7,mobile,122,12,1,20.00
663,26854,7,laptop,108,12,3,4.67
783,26855,7,laptop,107,13,0,0
1035,26856,7,laptop,79,8,0,0
1404,26857,7,peliluola,119,18,0,0
2382,26858,7,laptop,106,13,0,0
1430,26859,7,mobile,89,10,0,0
2218,26860,7,laptop,121,14,0,0
244,26861,7,laptop,113,14,2,3.00
1576,26862,7,laptop,99,7,0,0
1412,26863,7,laptop,113,12,0,0
997,26864,7,laptop,123,21,2,2.00
403,26865,7,mobile,103,16,1,20.00
1945,26866,7,desktop,111,9,4,1.00
2244,26867,7,mobile,119,8,0,0
2136,26868,7,mobile,100,11,0,0
1279,26869,7,laptop,110,17,3,9.33
154,26870,7,mobile,110,14,1,20.00
1900,26871,7,desktop,135,13,0,0
309,26872,7,desktop,145,17,2,1.50
1742,26873,7,laptop,146,16,0,0
2359,26874,7,mobile,134,19,1,10.00
1501,26875,7,laptop,112,15,0,0
81,26876,7,laptop,139,18,0,0
864,26877,7,laptop,157,16,2,6.50
84,26878,7,laptop,141,15,2,3.00
1403,26879,7,mobile,136,20,2,15.00
2038,26880,7,mobile,160,17,0,0
936,26881,7,mobile,136,16,2,12.50
2203,26882,7,laptop,132,14,0,0
1368,26883,7,mobile,152,16,0,0
845,26884,7,laptop,140,20,0,0
1057,26885,7,other_device,137,12,0,0
456,26886,7,laptop,125,11,0,0
1243,26887,7,desktop,124,14,0,0
1028,26888,7,other_device,133,13,0,0
2318,26889,7,laptop,135,15,0,0
1732,26890,7,mobile,137,19,4,15.00
1777,26891,7,laptop,126,15,0,0
689,26892,7,laptop,158,19,0,0
1376,26893,7,desktop,130,11,0,0
688,26894,7,desktop,101,8,3,1.00
1836,26895,7,mobile,68,5,0,0
2333,26896,7,laptop,197,23,0,0
1972,26897,7,peliluola,198,30,5,6.80
1639,26898,7,mobile,176,25,2,7.50
228,26899,7,laptop,186,21,0,0
808,26900,7,laptop,218,24,2,3.00
1530,26901,7,mobile,191,24,1,10.00
2177,26902,7,mobile,142,19,0,0
1142,26903,7,mobile,155,13,0,0
1282,26904,7,laptop,165,22,0,0
417,26905,7,laptop,192,28,1,3.00
2078,26906,7,desktop,93,13,0,0
2230,26907,7,laptop,191,25,1,1.00
252,26908,7,mobile,147,14,0,0
1489,26909,7,mobile,164,20,3,13.33
508,26910,7,laptop,154,20,4,5.25
2067,26911,7,laptop,162,22,0,0
1966,26912,7,mobile,192,29,0,0
1535,26913,7,mobile,226,32,1,5.00
1206,26914,7,laptop,207,28,1,3.00
352,26915,7,mobile,202,22,4,11.25
896,26916,7,desktop,182,24,0,0
741,26917,7,laptop,194,19,2,3.00
333,26918,7,mobile,190,20,2,3.50
819,26919,7,mobile,87,15,1,20.00
1756,26920,7,laptop,80,7,1,1.00
2120,26921,7,mobile,107,14,0,0
1640,26922,7,mobile,96,14,2,7.50
209,26923,7,peliluola,92,9,0,0
649,26924,7,other_device,89,7,1,1.00
630,26925,7,mobile,103,13,0,0
437,26926,7,mobile,107,12,0,0
412,26927,7,mobile,104,10,3,15.00
1256,26928,7,mobile,103,9,0,0
1522,26929,7,laptop,105,16,2,2.50
1609,26930,7,desktop,111,11,2,1.50
9,26931,7,mobile,106,13,2,15.00
1103,26932,7,laptop,100,12,4,5.00
1691,26933,7,mobile,103,11,0,0
17,26934,7,laptop,100,10,0,0
2152,26935,7,laptop,116,7,3,3.33
2368,26936,7,mobile,105,11,0,0
2263,26937,7,mobile,107,12,0,0
1,26938,7,laptop,106,16,2,2.00
2197,26939,7,mobile,114,13,0,0
184,26940,7,mobile,111,16,0,0
2212,26941,7,laptop,100,11,2,3.00
2032,26942,7,desktop,113,11,4,1.25
97,26943,7,laptop,113,7,2,2.00
1804,26944,7,mobile,119,10,1,5.00
277,26945,7,mobile,101,16,1,20.00
1744,26946,7,other_device,104,12,2,1.50
2278,26947,7,laptop,103,12,1,20.00
1289,26948,7,mobile,128,10,0,0
1602,26949,7,laptop,104,9,2,3.00
1950,26950,7,desktop,126,14,0,0
1793,26951,7,laptop,134,7,0,0
2306,26952,7,laptop,120,13,3,3.00
2252,26953,7,mobile,165,22,0,0
2092,26954,7,mobile,131,15,1,10.00
1199,26955,7,mobile,154,17,0,0
1684,26956,7,mobile,143,16,0,0
1630,26957,7,mobile,127,13,0,0
947,26958,7,desktop,137,16,0,0
1498,26959,7,other_device,162,25,0,0
703,26960,7,laptop,124,8,0,0
555,26961,7,laptop,155,13,0,0
1148,26962,7,desktop,111,12,0,0
1954,26963,7,desktop,132,11,3,1.67
604,26964,6,other_device,209,21,0,0
1944,26965,6,laptop,205,26,0,0
498,26966,6,laptop,210,36,1,3.00
1306,26967,6,laptop,216,17,0,0
711,26968,6,peliluola,216,32,2,11.00
32,26969,6,laptop,216,15,0,0
721,26970,6,mobile,197,22,2,12.50
308,26983,7,desktop,103,10,0,0
1106,27032,7,laptop,129,10,0,0
2236,27033,5,laptop,81,12,0,0
491,27034,3,mobile,196,25,0,0
1216,27035,1,mobile,565,64,0,0
475,27083,7,laptop,109,11,0,0
1327,27110,7,desktop,84,10,0,0
1915,27168,6,mobile,195,27,1,10.00
1500,27169,6,laptop,155,8,0,0
2344,27170,6,laptop,189,22,0,0
1837,27171,6,mobile,181,26,2,3.50
1946,27172,6,laptop,185,17,2,3.00
1937,27173,6,laptop,189,14,0,0
2205,27174,6,laptop,197,17,0,0
2250,27175,6,mobile,196,23,0,0
1000,27191,6,mobile,303,47,2,15.00
1355,27192,6,laptop,321,26,0,0
1369,27193,6,mobile,280,31,2,10.00
986,27194,6,desktop,247,24,0,0
1886,27195,6,other_device,258,23,0,0
2056,27248,4,laptop,726,76,0,0
2101,27257,7,desktop,73,9,0,0
1704,27258,4,desktop,142,15,0,0
966,27295,5,mobile,146,16,0,0
800,27296,5,desktop,153,15,0,0
1823,27297,5,mobile,140,19,0,0
1087,27298,5,peliluola,170,20,1,3.00
923,27299,5,laptop,148,23,0,0
206,27300,5,laptop,143,15,0,0
1069,27301,5,desktop,171,17,1,1.00
1011,27302,5,laptop,143,19,0,0
1061,27303,2,laptop,341,42,0,0
2299,27304,2,laptop,317,39,1,5.00
754,27352,7,laptop,161,20,1,3.00
1615,27353,7,laptop,140,11,1,2.00
2209,27354,7,laptop,157,13,6,5.17
1909,27355,7,laptop,148,14,0,0
73,27356,7,mobile,157,15,0,0
1919,27357,7,laptop,133,24,0,0
1495,27358,7,mobile,134,24,2,20.00
1584,27359,7,desktop,154,10,0,0
1667,27360,7,mobile,135,12,0,0
2174,27361,7,mobile,151,18,1,10.00
1166,27362,7,mobile,151,9,0,0
427,27374,7,mobile,169,17,3,6.67
2122,27375,7,laptop,126,14,1,3.00
1799,27376,6,mobile,43,3,0,0
984,27377,1,other_device,626,62,0,0
2288,27401,2,mobile,348,41,0,0
914,27402,2,other_device,388,38,1,1.00
8,27410,4,mobile,25,1,0,0
1574,27451,6,desktop,275,24,0,0
1259,27452,1,laptop,663,64,0,0
399,27486,6,laptop,410,51,0,0
1760,27487,6,laptop,394,58,1,3.00
1252,27488,6,desktop,411,54,0,0
1423,27498,7,mobile,243,28,0,0
35,27499,7,laptop,130,8,0,0
2016,27500,1,peliluola,479,47,0,0
